Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,CFR,RecoveryRate
10140,2021-01-02,8:00 AM,Manipur,-,-,26742,356,28206,1.262142806495072,94.80961497553712
10141,2021-01-02,8:00 AM,Meghalaya,-,-,13142,139,13445,1.0338415767943472,97.74637411677205
10142,2021-01-02,8:00 AM,Mizoram,-,-,4100,8,4219,0.18961839298411945,97.17942640436122
10143,2021-01-02,8:00 AM,Nagaland,-,-,11659,79,11929,0.6622516556291391,97.7366082655713
10144,2021-01-02,8:00 AM,Odisha,-,-,325733,1876,329866,0.5687157815597849,98.7470669908387
10145,2021-01-02,8:00 AM,Puducherry,-,-,37165,633,38164,1.6586311707368202,97.3823498585054
10146,2021-01-02,8:00 AM,Punjab,-,-,157904,5349,166770,3.207411404928944,94.68369610841279
10147,2021-01-02,8:00 AM,Rajasthan,-,-,296929,2700,308852,0.8742051208993304,96.13957494204344
10148,2021-01-02,8:00 AM,Sikkim,-,-,5238,128,5900,2.169491525423729,88.77966101694915
10149,2021-01-02,8:00 AM,Tamil Nadu,-,-,798420,12135,818935,1.4818025850647487,97.4949171790191
10150,2021-01-02,8:00 AM,Telengana,-,-,279991,1546,287108,0.5384733271103557,97.52114186995834
10151,2021-01-02,8:00 AM,Tripura,-,-,32795,385,33276,1.1569900228392835,98.55451376367353
10152,2021-01-02,8:00 AM,Uttarakhand,-,-,85189,1515,91281,1.659710125875045,93.32610291298299
10153,2021-01-02,8:00 AM,Uttar Pradesh,-,-,564541,8379,586751,1.4280333565686296,96.21474867533246
10154,2021-01-02,8:00 AM,West Bengal,-,-,531862,9738,553216,1.7602527764923646,96.1400248727441
10155,2021-01-03,8:00 AM,Andhra Pradesh,-,-,872545,7111,882850,0.8054595910970153,98.8327575465821
10156,2021-01-03,8:00 AM,Andaman and Nicobar Islands,-,-,4837,62,4947,1.253284819082272,97.77643015969274
10157,2021-01-03,8:00 AM,Arunachal Pradesh,-,-,16576,56,16727,0.3347880671967478,99.09726789023733
10158,2021-01-03,8:00 AM,Assam,-,-,212072,1051,216289,0.4859239258584579,98.05029381984289
10159,2021-01-03,8:00 AM,Bihar,-,-,246389,1403,252584,0.5554587780698698,97.54735058436006
10160,2021-01-03,8:00 AM,Chandigarh,-,-,19226,319,19865,1.6058394160583942,96.78328718852252
10161,2021-01-03,8:00 AM,Chhattisgarh,-,-,267751,3386,281654,1.2021842402380225,95.06380168575627
10162,2021-01-03,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3365,2,3378,0.059206631142687975,99.61515689757253
10163,2021-01-03,8:00 AM,Delhi,-,-,610535,10571,626448,1.6874505146476642,97.4598051234899
10164,2021-01-03,8:00 AM,Goa,-,-,49570,739,51230,1.442514151864142,96.75971110677337
10165,2021-01-03,8:00 AM,Gujarat,-,-,232722,4314,246513,1.7500091273076877,94.40556887466381
10166,2021-01-03,8:00 AM,Haryana,-,-,256811,2915,262850,1.1089975271067147,97.70249191554117
10167,2021-01-03,8:00 AM,Himachal Pradesh,-,-,52479,938,55619,1.6864740466387387,94.3544472212733
10168,2021-01-03,8:00 AM,Jammu and Kashmir,-,-,116587,1885,121471,1.551810720254217,95.97928723728297
10169,2021-01-03,8:00 AM,Jharkhand,-,-,112734,1034,115392,0.8960759844703273,97.69654742096506
10170,2021-01-03,8:00 AM,Karnataka,-,-,898176,12099,921128,1.3134982326017666,97.50827246593308
10171,2021-01-03,8:00 AM,Kerala,-,-,702576,3116,771252,0.4040184012488785,91.09551741843133
10172,2021-01-03,8:00 AM,Lakshadweep,-,-,0,0,0,0.0,0.0
10173,2021-01-03,8:00 AM,Ladakh,-,-,9163,127,9550,1.3298429319371727,95.9476439790576
10174,2021-01-03,8:00 AM,Madhya Pradesh,-,-,230586,3627,243302,1.4907399034944226,94.77357358344773
10175,2021-01-03,8:00 AM,Maharashtra,-,-,1834935,49631,1938854,2.5598111049104264,94.64018435632595
10176,2021-01-03,8:00 AM,Manipur,-,-,26782,357,28243,1.2640300251389724,94.82703678787664
10177,2021-01-03,8:00 AM,Meghalaya,-,-,13173,139,13448,1.0336109458655562,97.95508625817966
10178,2021-01-03,8:00 AM,Mizoram,-,-,4111,8,4223,0.18943878759175942,97.34785697371537
10179,2021-01-03,8:00 AM,Nagaland,-,-,11664,79,11929,0.6622516556291391,97.77852292731998
10180,2021-01-03,8:00 AM,Odisha,-,-,325965,1880,330117,0.569495057812836,98.74226410636228
10181,2021-01-03,8:00 AM,Puducherry,-,-,37195,633,38174,1.6581966783674753,97.43542725415205
10182,2021-01-03,8:00 AM,Punjab,-,-,158219,5364,167012,3.2117452638133788,94.73510885445357
10183,2021-01-03,8:00 AM,Rajasthan,-,-,297819,2705,309319,0.8745017279895512,96.28215531538639
10184,2021-01-03,8:00 AM,Sikkim,-,-,5252,129,5911,2.182371849094908,88.85129419725935
10185,2021-01-03,8:00 AM,Tamil Nadu,-,-,799427,12146,819845,1.481499551744537,97.50952924028323
10186,2021-01-03,8:00 AM,Telengana,-,-,280565,1549,287502,0.5387788606687953,97.58714721984543
10187,2021-01-03,8:00 AM,Tripura,-,-,32809,385,33282,1.1567814434228714,98.57881136950904
10188,2021-01-03,8:00 AM,Uttarakhand,-,-,85658,1522,91544,1.6625884820414227,93.57030498995019
10189,2021-01-03,8:00 AM,Uttar Pradesh,-,-,565731,8387,587434,1.4277348604268734,96.30545729392578
10190,2021-01-03,8:00 AM,West Bengal,-,-,533305,9766,554079,1.7625645440451632,96.2507151507276
10191,2021-01-04,8:00 AM,Andhra Pradesh,-,-,872897,7115,883082,0.8057009428343007,98.84665297220417
10192,2021-01-04,8:00 AM,Andaman and Nicobar Islands,-,-,4846,62,4948,1.2530315278900566,97.93856103476152
10193,2021-01-04,8:00 AM,Arunachal Pradesh,-,-,16583,56,16732,0.33468802295003586,99.10949079607937
10194,2021-01-04,8:00 AM,Assam,-,-,212132,1052,216304,0.4863525408684074,98.07123307936978
10195,2021-01-04,8:00 AM,Bihar,-,-,246979,1405,252857,0.5556500314406957,97.67536591828583
10196,2021-01-04,8:00 AM,Chandigarh,-,-,19280,320,19881,1.6095769830491424,96.97701322871083
10197,2021-01-04,8:00 AM,Chhattisgarh,-,-,268988,3400,282368,1.204102447869447,95.26150271985495
10198,2021-01-04,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3368,2,3379,0.059189109203906486,99.6744598993785
10199,2021-01-04,8:00 AM,Delhi,-,-,611243,10585,626872,1.688542477571179,97.50682755012188
10200,2021-01-04,8:00 AM,Goa,-,-,49653,741,51295,1.4445852422263379,96.7989082756604
10201,2021-01-04,8:00 AM,Gujarat,-,-,233660,4318,247228,1.7465659229537107,94.51194848479946
10202,2021-01-04,8:00 AM,Haryana,-,-,257261,2917,263068,1.108838779327018,97.79258594735963
10203,2021-01-04,8:00 AM,Himachal Pradesh,-,-,52912,944,55686,1.6952196243220918,95.01849657005351
10204,2021-01-04,8:00 AM,Jammu and Kashmir,-,-,116792,1886,121653,1.5503111308393545,96.00420869193526
10205,2021-01-04,8:00 AM,Jharkhand,-,-,112893,1035,115529,0.8958789567987258,97.71832180664595
10206,2021-01-04,8:00 AM,Karnataka,-,-,898919,12107,921938,1.313211951345969,97.503194357972
10207,2021-01-04,8:00 AM,Kerala,-,-,707244,3141,775852,0.4048452539917407,91.15707634961308
10208,2021-01-04,8:00 AM,Lakshadweep,-,-,0,0,0,0.0,0.0
10209,2021-01-04,8:00 AM,Ladakh,-,-,9173,127,9556,1.3290079531184595,95.99204688154039
10210,2021-01-04,8:00 AM,Madhya Pradesh,-,-,231533,3641,244026,1.4920541253800825,94.88046355716195
10211,2021-01-04,8:00 AM,Maharashtra,-,-,1836999,49666,1942136,2.5572874402204584,94.5865274110567
10212,2021-01-04,8:00 AM,Manipur,-,-,26815,358,28281,1.2658675435804958,94.81630776846646
10213,2021-01-04,8:00 AM,Meghalaya,-,-,13186,139,13460,1.0326894502228825,97.96433878157504
10214,2021-01-04,8:00 AM,Mizoram,-,-,4127,8,4223,0.18943878759175942,97.72673454889889
10215,2021-01-04,8:00 AM,Nagaland,-,-,11673,79,11930,0.6621961441743504,97.84576697401509
10216,2021-01-04,8:00 AM,Odisha,-,-,326209,1883,330309,0.5700722656663911,98.75873803014753
10217,2021-01-04,8:00 AM,Puducherry,-,-,37233,633,38224,1.6560276266220177,97.4073880284638
10218,2021-01-04,8:00 AM,Punjab,-,-,158482,5376,167219,3.2149456700494556,94.77511526800184
10219,2021-01-04,8:00 AM,Rajasthan,-,-,298620,2710,309821,0.8746986162977979,96.38468664164147
10220,2021-01-04,8:00 AM,Sikkim,-,-,5285,129,5920,2.179054054054054,89.27364864864865
10221,2021-01-04,8:00 AM,Tamil Nadu,-,-,800429,12156,820712,1.481152950121358,97.52860930509118
10222,2021-01-04,8:00 AM,Telengana,-,-,281083,1551,287740,0.5390282894279558,97.68645304789045
10223,2021-01-04,8:00 AM,Tripura,-,-,32815,385,33283,1.156746687498122,98.59387675389839
10224,2021-01-04,8:00 AM,Uttarakhand,-,-,85908,1527,91811,1.6631993987648541,93.57048719652329
10225,2021-01-04,8:00 AM,Uttar Pradesh,-,-,566910,8403,588171,1.428666153210546,96.38523490617524
10226,2021-01-04,8:00 AM,West Bengal,-,-,534737,9792,554975,1.7644038019730617,96.35334924996621
10227,2021-01-05,8:00 AM,Andhra Pradesh,-,-,873149,7118,883210,0.8059238459709468,98.86085981816329
10228,2021-01-05,8:00 AM,Andaman and Nicobar Islands,-,-,4848,62,4948,1.2530315278900566,97.97898140662895
10229,2021-01-05,8:00 AM,Arunachal Pradesh,-,-,16598,56,16741,0.3345080939012006,99.145809688788
10230,2021-01-05,8:00 AM,Assam,-,-,212199,1054,216340,0.48719608024406025,98.08588333179254
10231,2021-01-05,8:00 AM,Bihar,-,-,247484,1408,253272,0.5559240658264633,97.71470987712814
10232,2021-01-05,8:00 AM,Chandigarh,-,-,19348,321,19936,1.6101524879614768,97.0505617977528
10233,2021-01-05,8:00 AM,Chhattisgarh,-,-,270337,3412,283515,1.203463661534663,95.35192141509268
10234,2021-01-05,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3369,2,3379,0.059189109203906486,99.70405445398048
10235,2021-01-05,8:00 AM,Delhi,-,-,611970,10597,627256,1.6894218628438786,97.56303646358106
10236,2021-01-05,8:00 AM,Goa,-,-,49741,743,51335,1.447355605337489,96.89490600954514
10237,2021-01-05,8:00 AM,Gujarat,-,-,234558,4321,247926,1.7428587562417819,94.60806853657945
10238,2021-01-05,8:00 AM,Haryana,-,-,257652,2923,263312,1.1100899313362096,97.8504587713435
10239,2021-01-05,8:00 AM,Himachal Pradesh,-,-,53216,946,55808,1.6950974770642204,95.35550458715596
10240,2021-01-05,8:00 AM,Jammu and Kashmir,-,-,117211,1891,121786,1.5527236299738887,96.24341057264381
10241,2021-01-05,8:00 AM,Jharkhand,-,-,113125,1036,115689,0.8955043262540087,97.78371323116286
10242,2021-01-05,8:00 AM,Karnataka,-,-,900202,12110,922538,1.312683054790155,97.57885312041347
10243,2021-01-05,8:00 AM,Kerala,-,-,712389,3160,778873,0.405714410436618,91.46407694194048
10244,2021-01-05,8:00 AM,Lakshadweep,-,-,0,0,0,0.0,0.0
10245,2021-01-05,8:00 AM,Ladakh,-,-,9194,127,9561,1.3283129379771992,96.16148938395565
10246,2021-01-05,8:00 AM,Madhya Pradesh,-,-,232390,3648,244647,1.4911280334522803,94.98992425821694
10247,2021-01-05,8:00 AM,Maharashtra,-,-,1847361,49695,1947011,2.552373869485072,94.8818984587144
10248,2021-01-05,8:00 AM,Manipur,-,-,26862,361,28332,1.2741776083580405,94.81152054214316
10249,2021-01-05,8:00 AM,Meghalaya,-,-,13204,139,13482,1.0310043020323394,97.93799139593531
10250,2021-01-05,8:00 AM,Mizoram,-,-,4147,8,4234,0.1889466225791214,97.94520547945206
10251,2021-01-05,8:00 AM,Nagaland,-,-,11683,79,11935,0.6619187264348555,97.88856304985337
10252,2021-01-05,8:00 AM,Odisha,-,-,326507,1885,330492,0.5703617636735534,98.79422194788377
10253,2021-01-05,8:00 AM,Puducherry,-,-,37261,635,38253,1.6600005228348103,97.4067393407053
10254,2021-01-05,8:00 AM,Punjab,-,-,158972,5400,167441,3.2250165730018336,94.9420990080088
10255,2021-01-05,8:00 AM,Rajasthan,-,-,299375,2714,310278,0.8746994630621572,96.48605444150084
10256,2021-01-05,8:00 AM,Sikkim,-,-,5307,129,5921,2.1786860327647357,89.63013004560041
10257,2021-01-05,8:00 AM,Tamil Nadu,-,-,801414,12166,821550,1.4808593512263404,97.54902318787657
10258,2021-01-05,8:00 AM,Telengana,-,-,281400,1554,287993,0.5395964485247906,97.71070824638099
10259,2021-01-05,8:00 AM,Tripura,-,-,32826,385,33284,1.1567119336618195,98.62396346592958
10260,2021-01-05,8:00 AM,Uttarakhand,-,-,86611,1535,92112,1.6664495396908112,94.02792252909501
10261,2021-01-05,8:00 AM,Uttar Pradesh,-,-,567964,8413,588882,1.4286393538943285,96.44784523894431
10262,2021-01-05,8:00 AM,West Bengal,-,-,536084,9817,555572,1.7670076965721815,96.49226382899066
10263,2021-01-06,8:00 AM,Andhra Pradesh,-,-,873427,7122,883587,0.8060326826899897,98.85014152539591
10264,2021-01-06,8:00 AM,Andaman and Nicobar Islands,-,-,4856,62,4949,1.2527783390583958,98.1208324914124
10265,2021-01-06,8:00 AM,Arunachal Pradesh,-,-,16609,56,16744,0.33444816053511706,99.19374104156714
10266,2021-01-06,8:00 AM,Assam,-,-,212249,1057,216381,0.48849020939916166,98.09040534982276
10267,2021-01-06,8:00 AM,Bihar,-,-,247929,1415,253695,0.5577563609846469,97.7271921007509
10268,2021-01-06,8:00 AM,Chandigarh,-,-,19464,322,20026,1.6079097173674224,97.19364825726555
10269,2021-01-06,8:00 AM,Chhattisgarh,-,-,271988,3437,284536,1.207931509545365,95.59001321449658
10270,2021-01-06,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3370,2,3379,0.059189109203906486,99.73364900858243
10271,2021-01-06,8:00 AM,Delhi,-,-,612527,10609,627698,1.6901439864393388,97.58307338879526
10272,2021-01-06,8:00 AM,Goa,-,-,49811,744,51415,1.4470485266945443,96.88028785373918
10273,2021-01-06,8:00 AM,Gujarat,-,-,235426,4325,248581,1.7398755335283067,94.70796239455147
10274,2021-01-06,8:00 AM,Haryana,-,-,257952,2927,263571,1.1105167108672807,97.86812661484002
10275,2021-01-06,8:00 AM,Himachal Pradesh,-,-,53523,948,55910,1.6955821856555178,95.73063852620282
10276,2021-01-06,8:00 AM,Jammu and Kashmir,-,-,117426,1897,121923,1.5559000352681611,96.31160650574543
10277,2021-01-06,8:00 AM,Jharkhand,-,-,113380,1038,115840,0.8960635359116021,97.8763812154696
10278,2021-01-06,8:00 AM,Karnataka,-,-,901579,12118,923353,1.312390819112517,97.64185528178281
10279,2021-01-06,8:00 AM,Kerala,-,-,717311,3184,784488,0.40586981572694547,91.43683523521074
10280,2021-01-06,8:00 AM,Lakshadweep,-,-,0,0,0,0.0,0.0
10281,2021-01-06,8:00 AM,Ladakh,-,-,9215,127,9577,1.32609376631513,96.2201106818419
10282,2021-01-06,8:00 AM,Madhya Pradesh,-,-,233229,3662,245318,1.4927563407495577,95.07211048516619
10283,2021-01-06,8:00 AM,Maharashtra,-,-,1850189,49759,1950171,2.551519841080603,94.87316753248818
10284,2021-01-06,8:00 AM,Manipur,-,-,27613,363,28418,1.2773594200858611,97.16728833837709
10285,2021-01-06,8:00 AM,Meghalaya,-,-,13216,141,13506,1.0439804531319414,97.85280616022509
10286,2021-01-06,8:00 AM,Mizoram,-,-,4153,8,4247,0.18836825994819872,97.78667294560867
10287,2021-01-06,8:00 AM,Nagaland,-,-,11714,79,11937,0.6618078244114937,98.13185892602831
10288,2021-01-06,8:00 AM,Odisha,-,-,326778,1887,330690,0.570625056699628,98.81701896035563
10289,2021-01-06,8:00 AM,Puducherry,-,-,37292,635,38300,1.6579634464751958,97.36814621409921
10290,2021-01-06,8:00 AM,Punjab,-,-,159265,5404,167652,3.223343592680075,94.9973755159497
10291,2021-01-06,8:00 AM,Rajasthan,-,-,300126,2719,310675,0.8751911161181298,96.60449022290175
10292,2021-01-06,8:00 AM,Sikkim,-,-,5316,129,5938,2.172448635904345,89.52509262377905
10293,2021-01-06,8:00 AM,Tamil Nadu,-,-,802385,12177,822370,1.4807203570169145,97.56982866592895
10294,2021-01-06,8:00 AM,Telengana,-,-,281872,1556,288410,0.5395097257376651,97.73308831177837
10295,2021-01-06,8:00 AM,Tripura,-,-,32835,387,33286,1.1626509643694045,98.64507600793127
10296,2021-01-06,8:00 AM,Uttarakhand,-,-,87105,1544,92366,1.6716107658662278,94.30418119221359
10297,2021-01-06,8:00 AM,Uttar Pradesh,-,-,568892,8433,589611,1.430265039152933,96.4859882193514
10298,2021-01-06,8:00 AM,West Bengal,-,-,537250,9841,556384,1.768742451256686,96.56100822453557
10299,2021-01-07,8:00 AM,Andhra Pradesh,-,-,873855,7125,883876,0.8061085491630048,98.86624368124035
10300,2021-01-07,8:00 AM,Andaman and Nicobar Islands,-,-,4859,62,4949,1.2527783390583958,98.18145079814103
10301,2021-01-07,8:00 AM,Arunachal Pradesh,-,-,16609,56,16753,0.3342684892258103,99.14045245627648
10302,2021-01-07,8:00 AM,Assam,-,-,212328,1057,216424,0.48839315417883417,98.1074187705615
10303,2021-01-07,8:00 AM,Bihar,-,-,248410,1420,254014,0.5590243057469273,97.79382238774241
10304,2021-01-07,8:00 AM,Chandigarh,-,-,19525,323,20104,1.6066454436927975,97.11997612415439
10305,2021-01-07,8:00 AM,Chhattisgarh,-,-,273030,3447,285586,1.206991939380782,95.60342593824627
10306,2021-01-07,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3372,2,3379,0.059189109203906486,99.79283811778633
10307,2021-01-07,8:00 AM,Delhi,-,-,613246,10625,628352,1.6909311977999595,97.59593348950906
10308,2021-01-07,8:00 AM,Goa,-,-,49893,744,51507,1.4444638592812629,96.86644533752694
10309,2021-01-07,8:00 AM,Gujarat,-,-,236323,4329,249246,1.7368383043258468,94.81516253019106
10310,2021-01-07,8:00 AM,Haryana,-,-,258281,2934,263887,1.1118395373777412,97.87560584644184
10311,2021-01-07,8:00 AM,Himachal Pradesh,-,-,53782,952,56015,1.6995447647951443,96.0135677943408
10312,2021-01-07,8:00 AM,Jammu and Kashmir,-,-,117690,1900,122049,1.5567517964096387,96.42848364181599
10313,2021-01-07,8:00 AM,Jharkhand,-,-,113545,1040,116034,0.8962890187358877,97.85493906958305
10314,2021-01-07,8:00 AM,Karnataka,-,-,902817,12124,924137,1.311926694851521,97.69298275039307
10315,2021-01-07,8:00 AM,Kerala,-,-,722421,3209,790882,0.40574953027126676,91.34371499161695
10316,2021-01-07,8:00 AM,Lakshadweep,-,-,0,0,0,0.0,0.0
10317,2021-01-07,8:00 AM,Ladakh,-,-,9243,127,9589,1.3244342475753468,96.39169882156638
10318,2021-01-07,8:00 AM,Madhya Pradesh,-,-,233862,3670,246048,1.4915788789179347,95.04730784237222
10319,2021-01-07,8:00 AM,Maharashtra,-,-,1852759,49825,1954553,2.549176205505811,94.79195498919701
10320,2021-01-07,8:00 AM,Manipur,-,-,27642,363,28484,1.2743996629686842,97.04395450077237
10321,2021-01-07,8:00 AM,Meghalaya,-,-,13230,141,13525,1.042513863216266,97.81885397412199
10322,2021-01-07,8:00 AM,Mizoram,-,-,4160,8,4256,0.18796992481203006,97.74436090225564
10323,2021-01-07,8:00 AM,Nagaland,-,-,11737,80,11954,0.6692320562154928,98.18470804751549
10324,2021-01-07,8:00 AM,Odisha,-,-,327008,1887,330921,0.5702267308511699,98.81754255547396
10325,2021-01-07,8:00 AM,Puducherry,-,-,37327,635,38334,1.6564929305577296,97.37308916366672
10326,2021-01-07,8:00 AM,Punjab,-,-,159500,5412,167910,3.2231552617473644,94.99136442141624
10327,2021-01-07,8:00 AM,Rajasthan,-,-,300690,2723,311111,0.8752503125893975,96.65039166085417
10328,2021-01-07,8:00 AM,Sikkim,-,-,5358,129,5951,2.1677029070744416,90.03528818685935
10329,2021-01-07,8:00 AM,Tamil Nadu,-,-,803328,12188,823181,1.4805978272093259,97.58825823239361
10330,2021-01-07,8:00 AM,Telengana,-,-,282177,1559,288789,0.5398405063904789,97.71043910952287
10331,2021-01-07,8:00 AM,Tripura,-,-,32843,387,33294,1.1623715984862137,98.64540157385716
10332,2021-01-07,8:00 AM,Uttarakhand,-,-,87529,1549,92593,1.6729126391843878,94.53090406402211
10333,2021-01-07,8:00 AM,Uttar Pradesh,-,-,569959,8441,590339,1.429856404540442,96.54774629492546
10334,2021-01-07,8:00 AM,West Bengal,-,-,538521,9863,557252,1.7699353254900834,96.6386841141889
10335,2021-01-08,8:00 AM,Andhra Pradesh,-,-,874223,7126,884171,0.8059526946710533,98.87487827580864
10336,2021-01-08,8:00 AM,Andaman and Nicobar Islands,-,-,4864,62,4958,1.2505042355788625,98.10407422347721
10337,2021-01-08,8:00 AM,Arunachal Pradesh,-,-,16622,56,16757,0.3341886972608462,99.19436653338903
10338,2021-01-08,8:00 AM,Assam,-,-,212376,1059,216481,0.4891884276218237,98.10375968329784
10339,2021-01-08,8:00 AM,Bihar,-,-,248762,1424,254447,0.5596450341328449,97.76574296415363
10340,2021-01-08,8:00 AM,Chandigarh,-,-,19582,325,20147,1.6131433960391124,97.19561224996276
10341,2021-01-08,8:00 AM,Chhattisgarh,-,-,274283,3454,286596,1.2051808120141245,95.70370835601334
10342,2021-01-08,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3372,2,3379,0.059189109203906486,99.79283811778633
10343,2021-01-08,8:00 AM,Delhi,-,-,614026,10644,628838,1.6926458006672627,97.64454438185987
10344,2021-01-08,8:00 AM,Goa,-,-,49983,744,51626,1.4411343121682871,96.81749506062836
10345,2021-01-08,8:00 AM,Gujarat,-,-,237222,4332,249913,1.733403224322064,94.92183279781365
10346,2021-01-08,8:00 AM,Haryana,-,-,258658,2940,264161,1.1129576281131581,97.9168007389433
10347,2021-01-08,8:00 AM,Himachal Pradesh,-,-,53973,953,56146,1.6973604531044062,96.12973319559718
10348,2021-01-08,8:00 AM,Jammu and Kashmir,-,-,117877,1903,122176,1.5575890518596123,96.48130565741225
10349,2021-01-08,8:00 AM,Jharkhand,-,-,113740,1041,116229,0.8956456650233591,97.85853788641388
10350,2021-01-08,8:00 AM,Karnataka,-,-,903629,12131,924898,1.3116040903969952,97.70039507059157
10351,2021-01-08,8:00 AM,Kerala,-,-,728060,3234,795933,0.4063156069669181,91.4725234410434
10352,2021-01-08,8:00 AM,Lakshadweep,-,-,0,0,0,0.0,0.0
10353,2021-01-08,8:00 AM,Ladakh,-,-,9258,127,9600,1.3229166666666667,96.4375
10354,2021-01-08,8:00 AM,Madhya Pradesh,-,-,234612,3682,246822,1.4917632950061177,95.05311520042784
10355,2021-01-08,8:00 AM,Maharashtra,-,-,1856109,49897,1958282,2.5479987049873305,94.78251855452892
10356,2021-01-08,8:00 AM,Manipur,-,-,27677,364,28531,1.2758052644491957,97.0067645718692
10357,2021-01-08,8:00 AM,Meghalaya,-,-,13257,141,13536,1.0416666666666665,97.93882978723404
10358,2021-01-08,8:00 AM,Mizoram,-,-,4172,8,4259,0.18783752054472883,97.95726696407607
10359,2021-01-08,8:00 AM,Nagaland,-,-,11747,82,11960,0.68561872909699,98.2190635451505
10360,2021-01-08,8:00 AM,Odisha,-,-,327290,1888,331151,0.5701326585152997,98.83406663425447
10361,2021-01-08,8:00 AM,Puducherry,-,-,37374,636,38369,1.6575881571059972,97.40676066616278
10362,2021-01-08,8:00 AM,Punjab,-,-,159790,5422,168187,3.223792564229102,95.00734301699893
